spend_date,channel,campaign_name,spend_eur,impressions,clicks
2026-03-30,affiliate,Affiliate 2026-03,88.99,14002,459
2026-03-31,paid_search,Paid Search 2026-03,167.42,28937,514
2026-03-31,paid_social,Paid Social 2026-03,144.53,25923,442
2026-03-31,email,Email 2026-03,24.54,6285,228
2026-03-31,affiliate,Affiliate 2026-03,102.55,17932,222
2026-04-01,paid_search,Paid Search 2026-04,199.56,46635,1014
2026-04-01,paid_social,Paid Social 2026-04,167.96,21082,808
2026-04-01,email,Email 2026-04,29.65,3438,54
2026-04-01,affiliate,Affiliate 2026-04,68.61,18310,231
2026-04-02,paid_search,Paid Search 2026-04,167.46,26565,347
2026-04-02,paid_social,Paid Social 2026-04,125.08,22570,469
2026-04-02,email,Email 2026-04,40.44,5328,168
2026-04-02,affiliate,Affiliate 2026-04,101.38,24509,729
2026-04-03,paid_search,Paid Search 2026-04,187.33,30318,683
2026-04-03,paid_social,Paid Social 2026-04,170.52,23949,1068
2026-04-03,email,Email 2026-04,29.61,3252,105
2026-04-03,affiliate,Affiliate 2026-04,93.92,10745,464
2026-04-04,paid_search,Paid Search 2026-04,217.44,57165,1253
2026-04-04,paid_social,Paid Social 2026-04,180.02,20746,501
2026-04-04,email,Email 2026-04,54.81,13719,234
2026-04-04,affiliate,Affiliate 2026-04,55.41,8923,201
2026-04-05,paid_search,Paid Search 2026-04,191.15,47689,805
2026-04-05,paid_social,Paid Social 2026-04,137.21,23844,328
2026-04-05,email,Email 2026-04,42.54,7512,99
2026-04-05,affiliate,Affiliate 2026-04,94.08,12618,141
2026-04-06,paid_search,Paid Search 2026-04,256.46,31795,444
2026-04-06,paid_social,Paid Social 2026-04,165.43,24982,533
2026-04-06,email,Email 2026-04,33.25,7245,158
2026-04-06,affiliate,Affiliate 2026-04,109.77,12809,287
2026-04-07,paid_search,Paid Search 2026-04,269.92,50260,1504
2026-04-07,paid_social,Paid Social 2026-04,178.52,23364,676
2026-04-07,email,Email 2026-04,39.08,10350,445
2026-04-07,affiliate,Affiliate 2026-04,85.14,12493,186
2026-04-08,paid_search,Paid Search 2026-04,101.27,9360,310
2026-04-08,paid_social,Paid Social 2026-04,134.96,26714,530
2026-04-08,email,Email 2026-04,38.69,4555,132
2026-04-08,affiliate,Affiliate 2026-04,102.1,10893,451
2026-04-09,paid_search,Paid Search 2026-04,239.79,27850,587
2026-04-09,paid_social,Paid Social 2026-04,84.39,21198,442
2026-04-09,email,Email 2026-04,20.28,4462,53
2026-04-09,affiliate,Affiliate 2026-04,98.85,17762,438
2026-04-10,paid_search,Paid Search 2026-04,265.62,33473,1126
2026-04-10,paid_social,Paid Social 2026-04,226.95,35331,1437
2026-04-10,email,Email 2026-04,27.74,6792,108
2026-04-10,affiliate,Affiliate 2026-04,77.65,12356,166
2026-04-11,paid_search,Paid Search 2026-04,259.26,51692,993
2026-04-11,paid_social,Paid Social 2026-04,235.65,38587,586
2026-04-11,email,Email 2026-04,31.99,4227,185
2026-04-11,affiliate,Affiliate 2026-04,89.4,9035,121
2026-04-12,paid_search,Paid Search 2026-04,151.16,37369,537
2026-04-12,paid_social,Paid Social 2026-04,139.22,18697,776
2026-04-12,email,Email 2026-04,34.53,8512,306
2026-04-12,affiliate,Affiliate 2026-04,82.63,21604,793
2026-04-13,paid_search,Paid Search 2026-04,115.27,14096,149
2026-04-13,paid_social,Paid Social 2026-04,143.37,18499,744
2026-04-13,email,Email 2026-04,56.88,12386,276
2026-04-13,affiliate,Affiliate 2026-04,111.2,24389,848
2026-04-14,paid_search,Paid Search 2026-04,169.76,28257,1080
2026-04-14,paid_social,Paid Social 2026-04,180.49,46587,716
2026-04-14,email,Email 2026-04,33.46,7395,93
2026-04-14,affiliate,Affiliate 2026-04,57.75,12098,400
2026-04-15,paid_search,Paid Search 2026-04,205.32,53152,1569
2026-04-15,paid_social,Paid Social 2026-04,114.97,23762,223
2026-04-15,email,Email 2026-04,44.25,12023,356
2026-04-15,affiliate,Affiliate 2026-04,72.84,7762,183
2026-04-16,paid_search,Paid Search 2026-04,280.25,60452,1143
2026-04-16,paid_social,Paid Social 2026-04,114.69,11340,466
2026-04-16,email,Email 2026-04,46.69,8249,210
2026-04-16,affiliate,Affiliate 2026-04,71.76,10686,229
2026-04-17,paid_search,Paid Search 2026-04,149.62,34042,718
2026-04-17,paid_social,Paid Social 2026-04,111.12,20052,262
2026-04-17,email,Email 2026-04,36.2,5401,115
2026-04-17,affiliate,Affiliate 2026-04,79.19,15151,145
2026-04-18,paid_search,Paid Search 2026-04,163.59,38530,999
2026-04-18,paid_social,Paid Social 2026-04,130.17,19222,821
2026-04-18,email,Email 2026-04,47.04,11991,314
2026-04-18,affiliate,Affiliate 2026-04,114.72,13183,543
2026-04-19,paid_search,Paid Search 2026-04,165.11,16900,382
2026-04-19,paid_social,Paid Social 2026-04,161.59,26282,448
2026-04-19,email,Email 2026-04,43.61,6399,100
2026-04-19,affiliate,Affiliate 2026-04,73.64,11851,263
2026-04-20,paid_search,Paid Search 2026-04,252.24,41659,1621
2026-04-20,paid_social,Paid Social 2026-04,139.88,22336,501
2026-04-20,email,Email 2026-04,41.07,7836,338
2026-04-20,affiliate,Affiliate 2026-04,70.1,9004,204
2026-04-21,paid_search,Paid Search 2026-04,211.37,55132,946
2026-04-21,paid_social,Paid Social 2026-04,166.28,40259,503
2026-04-21,email,Email 2026-04,37.74,3627,80
2026-04-21,affiliate,Affiliate 2026-04,99.82,11900,316
2026-04-22,paid_search,Paid Search 2026-04,202.44,32459,599
2026-04-22,paid_social,Paid Social 2026-04,177.44,20722,189
2026-04-22,email,Email 2026-04,35.61,9962,177
2026-04-22,affiliate,Affiliate 2026-04,87.17,10651,122
2026-04-23,paid_search,Paid Search 2026-04,190.14,18500,441
2026-04-23,paid_social,Paid Social 2026-04,138.75,36717,1566
2026-04-23,email,Email 2026-04,40.02,7889,265
2026-04-23,affiliate,Affiliate 2026-04,89.38,11231,252
2026-04-24,paid_search,Paid Search 2026-04,204.82,30499,453
2026-04-24,paid_social,Paid Social 2026-04,166.54,41366,817
2026-04-24,email,Email 2026-04,35.5,4153,38
2026-04-24,affiliate,Affiliate 2026-04,72.76,18758,185
2026-04-25,paid_search,Paid Search 2026-04,175.87,48910,771
2026-04-25,paid_social,Paid Social 2026-04,177.66,43739,1525
2026-04-25,email,Email 2026-04,30.25,7774,261
2026-04-25,affiliate,Affiliate 2026-04,81.69,15802,597
2026-04-26,paid_search,Paid Search 2026-04,167.53,23834,580
2026-04-26,paid_social,Paid Social 2026-04,169.97,26797,814
2026-04-26,email,Email 2026-04,24.79,2473,29
2026-04-26,affiliate,Affiliate 2026-04,73.12,11349,212
2026-04-27,paid_search,Paid Search 2026-04,165.85,45745,1946
2026-04-27,paid_social,Paid Social 2026-04,140.59,19175,651
2026-04-27,email,Email 2026-04,38.07,5016,190
2026-04-27,affiliate,Affiliate 2026-04,62.6,9217,286
2026-04-28,paid_search,Paid Search 2026-04,173.38,33119,1048
2026-04-28,paid_social,Paid Social 2026-04,191.49,19600,806
2026-04-28,email,Email 2026-04,46.77,8375,85
2026-04-28,affiliate,Affiliate 2026-04,66.82,15340,169
2026-04-29,paid_search,Paid Search 2026-04,258.86,39431,995
2026-04-29,paid_social,Paid Social 2026-04,140.78,16335,160
2026-04-29,email,Email 2026-04,32.1,8767,219
2026-04-29,affiliate,Affiliate 2026-04,98.46,9721,396
2026-04-30,paid_search,Paid Search 2026-04,90.32,18531,157
2026-04-30,paid_social,Paid Social 2026-04,200.61,26180,688
2026-04-30,email,Email 2026-04,43.59,9488,246
2026-04-30,affiliate,Affiliate 2026-04,88.49,9673,382
2026-05-01,paid_search,Paid Search 2026-05,53.25,14611,283
2026-05-01,paid_social,Paid Social 2026-05,186.13,51682,2070
2026-05-01,email,Email 2026-05,29.39,4203,61
2026-05-01,affiliate,Affiliate 2026-05,87.25,15452,601
2026-05-02,paid_search,Paid Search 2026-05,224.67,40805,825
2026-05-02,paid_social,Paid Social 2026-05,186.6,25071,365
2026-05-02,email,Email 2026-05,44.34,10778,203
2026-05-02,affiliate,Affiliate 2026-05,95.86,13655,343
2026-05-03,paid_search,Paid Search 2026-05,263.21,27889,591
2026-05-03,paid_social,Paid Social 2026-05,79.52,20006,813
2026-05-03,email,Email 2026-05,49.02,11790,429
2026-05-03,affiliate,Affiliate 2026-05,57.56,11817,406
2026-05-04,paid_search,Paid Search 2026-05,169.91,25990,423
2026-05-04,paid_social,Paid Social 2026-05,120.47,16598,733
2026-05-04,email,Email 2026-05,37.51,3900,138
2026-05-04,affiliate,Affiliate 2026-05,68.47,6981,300
2026-05-05,paid_search,Paid Search 2026-05,217.92,24327,518
2026-05-05,paid_social,Paid Social 2026-05,172.71,27745,1044
2026-05-05,email,Email 2026-05,41.49,11126,234
2026-05-05,affiliate,Affiliate 2026-05,49.91,7797,324
2026-05-06,paid_search,Paid Search 2026-05,263.41,29908,341
2026-05-06,paid_social,Paid Social 2026-05,183.8,46125,821
2026-05-06,email,Email 2026-05,29.63,3459,107
2026-05-06,affiliate,Affiliate 2026-05,60.68,11540,469
2026-05-07,paid_search,Paid Search 2026-05,179.9,45759,1197
2026-05-07,paid_social,Paid Social 2026-05,169.11,44406,1894
2026-05-07,email,Email 2026-05,41.49,6358,254
2026-05-07,affiliate,Affiliate 2026-05,85.97,19094,686
2026-05-08,paid_search,Paid Search 2026-05,228.22,41068,740
2026-05-08,paid_social,Paid Social 2026-05,239.4,44919,559
2026-05-08,email,Email 2026-05,39.87,4584,200
2026-05-08,affiliate,Affiliate 2026-05,76.75,17736,208
2026-05-09,paid_search,Paid Search 2026-05,196.06,38050,1222
2026-05-09,paid_social,Paid Social 2026-05,170.92,30375,974
2026-05-09,email,Email 2026-05,22.21,2819,73
2026-05-09,affiliate,Affiliate 2026-05,51.52,7708,231
2026-05-10,paid_search,Paid Search 2026-05,209.99,51451,1031
2026-05-10,paid_social,Paid Social 2026-05,122.67,31319,837
2026-05-10,email,Email 2026-05,36.08,8015,328
2026-05-10,affiliate,Affiliate 2026-05,94.66,21488,451
2026-05-11,paid_search,Paid Search 2026-05,252.84,35635,364
2026-05-11,paid_social,Paid Social 2026-05,145.41,29279,1285
2026-05-11,email,Email 2026-05,31.75,8069,309
2026-05-11,affiliate,Affiliate 2026-05,62.69,6029,190
2026-05-12,paid_search,Paid Search 2026-05,191.07,38899,914
2026-05-12,paid_social,Paid Social 2026-05,151.19,14675,366
2026-05-12,email,Email 2026-05,16.93,2566,23
2026-05-12,affiliate,Affiliate 2026-05,94.74,21973,798
2026-05-13,paid_search,Paid Search 2026-05,142.32,32190,624
2026-05-13,paid_social,Paid Social 2026-05,129.45,18688,482
2026-05-13,email,Email 2026-05,35.52,7018,305
2026-05-13,affiliate,Affiliate 2026-05,117.42,31509,550
2026-05-14,paid_search,Paid Search 2026-05,201.17,35083,1067
2026-05-14,paid_social,Paid Social 2026-05,147.09,35721,552
2026-05-14,email,Email 2026-05,28.63,7296,96
2026-05-14,affiliate,Affiliate 2026-05,70.77,9418,397
2026-05-15,paid_search,Paid Search 2026-05,263.35,71502,3187
2026-05-15,paid_social,Paid Social 2026-05,108.96,21199,521
2026-05-15,email,Email 2026-05,33.37,8038,297
2026-05-15,affiliate,Affiliate 2026-05,91.12,8772,240
2026-05-16,paid_search,Paid Search 2026-05,258.13,66838,1760
2026-05-16,paid_social,Paid Social 2026-05,247.28,24800,378
2026-05-16,email,Email 2026-05,40.4,7900,168
2026-05-16,affiliate,Affiliate 2026-05,91.08,10741,109
2026-05-17,paid_search,Paid Search 2026-05,319.0,72831,2765
2026-05-17,paid_social,Paid Social 2026-05,143.1,23355,289
2026-05-17,email,Email 2026-05,38.12,3705,61
2026-05-17,affiliate,Affiliate 2026-05,77.66,19410,585
2026-05-18,paid_search,Paid Search 2026-05,228.08,20814,607
2026-05-18,paid_social,Paid Social 2026-05,148.96,25838,836
2026-05-18,email,Email 2026-05,31.81,3429,154
2026-05-18,affiliate,Affiliate 2026-05,75.48,14202,526
2026-05-19,paid_search,Paid Search 2026-05,212.66,50554,819
2026-05-19,paid_social,Paid Social 2026-05,182.09,26777,1015
2026-05-19,email,Email 2026-05,33.49,5903,136
2026-05-19,affiliate,Affiliate 2026-05,106.06,22932,294
2026-05-20,paid_search,Paid Search 2026-05,234.83,49803,1108
2026-05-20,paid_social,Paid Social 2026-05,153.89,34868,512
2026-05-20,email,Email 2026-05,45.0,4651,112
2026-05-20,affiliate,Affiliate 2026-05,82.09,19525,403
2026-05-21,paid_search,Paid Search 2026-05,150.97,36158,1268
2026-05-21,paid_social,Paid Social 2026-05,92.31,9846,191
2026-05-21,email,Email 2026-05,48.01,7369,208
2026-05-21,affiliate,Affiliate 2026-05,63.22,13454,146
2026-05-22,paid_search,Paid Search 2026-05,200.95,34950,748
2026-05-22,paid_social,Paid Social 2026-05,87.86,8692,73
2026-05-22,email,Email 2026-05,35.44,3369,145
2026-05-22,affiliate,Affiliate 2026-05,89.67,24602,978
2026-05-23,paid_search,Paid Search 2026-05,213.37,57413,1279
2026-05-23,paid_social,Paid Social 2026-05,201.87,47045,1627
2026-05-23,email,Email 2026-05,46.63,9935,306
2026-05-23,affiliate,Affiliate 2026-05,77.27,21324,473
2026-05-24,paid_search,Paid Search 2026-05,238.28,63801,2023
2026-05-24,paid_social,Paid Social 2026-05,180.21,17666,301
2026-05-24,email,Email 2026-05,27.14,4577,115
2026-05-24,affiliate,Affiliate 2026-05,66.36,7787,234
2026-05-25,paid_search,Paid Search 2026-05,262.28,45076,1054
2026-05-25,paid_social,Paid Social 2026-05,171.65,41541,607
2026-05-25,email,Email 2026-05,28.07,5950,139
2026-05-25,affiliate,Affiliate 2026-05,77.28,14913,167
2026-05-26,paid_search,Paid Search 2026-05,283.59,49933,2031
2026-05-26,paid_social,Paid Social 2026-05,149.81,41528,1673
2026-05-26,email,Email 2026-05,44.2,10518,436
2026-05-26,affiliate,Affiliate 2026-05,86.37,18412,799
2026-05-27,paid_search,Paid Search 2026-05,168.75,24142,747
2026-05-27,paid_social,Paid Social 2026-05,33.94,6173,193
2026-05-27,email,Email 2026-05,37.61,3746,164
2026-05-27,affiliate,Affiliate 2026-05,79.93,10255,192
2026-05-28,paid_search,Paid Search 2026-05,220.78,61429,1352
2026-05-28,paid_social,Paid Social 2026-05,176.64,33884,593
2026-05-28,email,Email 2026-05,40.6,6580,286
2026-05-28,affiliate,Affiliate 2026-05,84.21,14681,419
2026-05-29,paid_search,Paid Search 2026-05,200.03,47139,464
2026-05-29,paid_social,Paid Social 2026-05,140.85,34877,1414
2026-05-29,email,Email 2026-05,36.48,5246,153
2026-05-29,affiliate,Affiliate 2026-05,65.12,12588,508
2026-05-30,paid_search,Paid Search 2026-05,265.64,46227,2023
2026-05-30,paid_social,Paid Social 2026-05,115.98,28815,1049
2026-05-30,email,Email 2026-05,24.97,3300,75
2026-05-30,affiliate,Affiliate 2026-05,94.06,8890,311
2026-05-31,paid_search,Paid Search 2026-05,239.28,59981,2374
2026-05-31,paid_social,Paid Social 2026-05,170.4,46181,1907
2026-05-31,email,Email 2026-05,40.89,8843,369
2026-05-31,affiliate,Affiliate 2026-05,81.62,21631,319
2026-06-01,paid_search,Paid Search 2026-06,339.55,51833,1847
2026-06-01,paid_social,Paid Social 2026-06,224.03,52390,1704
2026-06-01,email,Email 2026-06,50.26,10924,296
2026-06-01,affiliate,Affiliate 2026-06,64.85,11850,482
2026-06-02,paid_search,Paid Search 2026-06,279.06,72433,1669
2026-06-02,paid_social,Paid Social 2026-06,136.04,28984,280
2026-06-02,email,Email 2026-06,41.63,6434,99
2026-06-02,affiliate,Affiliate 2026-06,106.17,19335,369
2026-06-03,paid_search,Paid Search 2026-06,270.34,63916,1617
2026-06-03,paid_social,Paid Social 2026-06,179.04,36183,781
2026-06-03,email,Email 2026-06,58.0,13558,519
2026-06-03,affiliate,Affiliate 2026-06,105.81,25534,664
2026-06-04,paid_search,Paid Search 2026-06,319.05,72407,974
2026-06-04,paid_social,Paid Social 2026-06,199.45,54615,1125
2026-06-04,email,Email 2026-06,50.02,10098,203
2026-06-04,affiliate,Affiliate 2026-06,90.89,13106,222
2026-06-05,paid_search,Paid Search 2026-06,281.55,75146,724
2026-06-05,paid_social,Paid Social 2026-06,160.13,33716,1307
2026-06-05,email,Email 2026-06,32.96,8114,236
2026-06-05,affiliate,Affiliate 2026-06,54.42,12807,546
2026-06-06,paid_search,Paid Search 2026-06,288.4,30417,1348
2026-06-06,paid_social,Paid Social 2026-06,254.41,40175,1646
2026-06-06,email,Email 2026-06,41.74,5613,55
2026-06-06,affiliate,Affiliate 2026-06,76.34,17411,766
2026-06-07,paid_search,Paid Search 2026-06,321.77,81331,2154
2026-06-07,paid_social,Paid Social 2026-06,234.55,47497,1712
2026-06-07,email,Email 2026-06,40.2,5329,63
2026-06-07,affiliate,Affiliate 2026-06,106.72,26327,808
2026-06-08,paid_search,Paid Search 2026-06,173.33,19628,794
2026-06-08,paid_social,Paid Social 2026-06,205.85,43145,1383
2026-06-08,email,Email 2026-06,24.78,6326,91
2026-06-08,affiliate,Affiliate 2026-06,87.08,11241,109
2026-06-09,paid_search,Paid Search 2026-06,268.0,43089,1222
2026-06-09,paid_social,Paid Social 2026-06,276.74,40114,1100
2026-06-09,email,Email 2026-06,40.21,8648,312
2026-06-09,affiliate,Affiliate 2026-06,61.27,12224,518
2026-06-10,paid_search,Paid Search 2026-06,255.69,29665,381
2026-06-10,paid_social,Paid Social 2026-06,176.11,43297,914
2026-06-10,email,Email 2026-06,50.46,8854,313
2026-06-10,affiliate,Affiliate 2026-06,85.36,20893,812
2026-06-11,paid_search,Paid Search 2026-06,287.56,34540,374
2026-06-11,paid_social,Paid Social 2026-06,204.28,20696,714
2026-06-11,email,Email 2026-06,39.55,6134,246
2026-06-11,affiliate,Affiliate 2026-06,109.73,28600,533
2026-06-12,paid_search,Paid Search 2026-06,302.07,29389,755
2026-06-12,paid_social,Paid Social 2026-06,139.32,34742,1521
2026-06-12,email,Email 2026-06,49.27,4469,128
2026-06-12,affiliate,Affiliate 2026-06,83.26,14707,145
2026-06-13,paid_search,Paid Search 2026-06,326.4,36236,881
2026-06-13,paid_social,Paid Social 2026-06,238.89,65964,2714
2026-06-13,email,Email 2026-06,44.33,4006,85
2026-06-13,affiliate,Affiliate 2026-06,138.67,23093,606
2026-06-14,paid_search,Paid Search 2026-06,239.54,51522,1403
2026-06-14,paid_social,Paid Social 2026-06,100.21,10629,435
2026-06-14,email,Email 2026-06,36.08,6586,84
2026-06-14,affiliate,Affiliate 2026-06,86.95,15404,372
2026-06-15,paid_search,Paid Search 2026-06,303.19,39941,1180
2026-06-15,paid_social,Paid Social 2026-06,150.65,22139,621
2026-06-15,email,Email 2026-06,26.53,7303,120
2026-06-15,affiliate,Affiliate 2026-06,124.06,32084,541
2026-06-16,paid_search,Paid Search 2026-06,422.15,67269,950
2026-06-16,paid_social,Paid Social 2026-06,222.05,45925,701
2026-06-16,email,Email 2026-06,49.64,10627,234
2026-06-16,affiliate,Affiliate 2026-06,92.73,17185,622
2026-06-17,paid_search,Paid Search 2026-06,392.6,63498,1021
2026-06-17,paid_social,Paid Social 2026-06,236.8,43102,1305
2026-06-17,email,Email 2026-06,25.27,4622,77
2026-06-17,affiliate,Affiliate 2026-06,60.62,8178,91
2026-06-18,paid_search,Paid Search 2026-06,310.3,76076,678
2026-06-18,paid_social,Paid Social 2026-06,162.34,30836,499
2026-06-18,email,Email 2026-06,40.4,7479,116
2026-06-18,affiliate,Affiliate 2026-06,103.27,15745,226
2026-06-19,paid_search,Paid Search 2026-06,247.66,44028,1541
2026-06-19,paid_social,Paid Social 2026-06,182.83,18228,209
2026-06-19,email,Email 2026-06,40.95,7526,150
2026-06-19,affiliate,Affiliate 2026-06,89.24,11823,135
2026-06-20,paid_search,Paid Search 2026-06,278.86,50678,1301
2026-06-20,paid_social,Paid Social 2026-06,188.87,41439,1734
2026-06-20,email,Email 2026-06,49.65,11908,462
2026-06-20,affiliate,Affiliate 2026-06,94.61,14641,344
2026-06-21,paid_search,Paid Search 2026-06,260.49,34879,1089
2026-06-21,paid_social,Paid Social 2026-06,157.76,42913,618
2026-06-21,email,Email 2026-06,63.8,13509,397
2026-06-21,affiliate,Affiliate 2026-06,106.58,16869,757
2026-06-22,paid_search,Paid Search 2026-06,225.42,57302,765
2026-06-22,paid_social,Paid Social 2026-06,187.54,18506,813
2026-06-22,email,Email 2026-06,41.96,6742,232
2026-06-22,affiliate,Affiliate 2026-06,89.77,16083,674
2026-06-23,paid_search,Paid Search 2026-06,283.49,31016,264
2026-06-23,paid_social,Paid Social 2026-06,292.8,29265,932
2026-06-23,email,Email 2026-06,50.36,13362,532
2026-06-23,affiliate,Affiliate 2026-06,122.6,15534,155
2026-06-24,paid_search,Paid Search 2026-06,279.6,41807,1207
2026-06-24,paid_social,Paid Social 2026-06,316.64,72394,1954
2026-06-24,email,Email 2026-06,46.73,10691,305
2026-06-24,affiliate,Affiliate 2026-06,103.14,11454,198
2026-06-25,paid_search,Paid Search 2026-06,343.82,41659,539
2026-06-25,paid_social,Paid Social 2026-06,193.19,26723,730
2026-06-25,email,Email 2026-06,46.13,9964,361
2026-06-25,affiliate,Affiliate 2026-06,75.07,10301,307
2026-06-26,paid_search,Paid Search 2026-06,342.25,57418,1842
2026-06-26,paid_social,Paid Social 2026-06,238.22,49564,2036
2026-06-26,email,Email 2026-06,37.79,7443,72
2026-06-26,affiliate,Affiliate 2026-06,72.53,16363,377
2026-06-27,paid_search,Paid Search 2026-06,292.02,43839,1605
2026-06-27,paid_social,Paid Social 2026-06,214.24,46482,568
2026-06-27,email,Email 2026-06,21.13,2298,50
2026-06-27,affiliate,Affiliate 2026-06,140.4,32660,1153
2026-06-28,paid_search,Paid Search 2026-06,299.11,56708,2236
2026-06-28,paid_social,Paid Social 2026-06,247.32,66491,1027
2026-06-28,email,Email 2026-06,48.75,11918,284
2026-06-28,affiliate,Affiliate 2026-06,93.09,25472,319
2026-06-29,paid_search,Paid Search 2026-06,227.43,26820,955
2026-06-29,paid_social,Paid Social 2026-06,237.46,56558,1814
2026-06-29,email,Email 2026-06,47.98,6833,124
2026-06-29,affiliate,Affiliate 2026-06,61.35,16911,286
2026-06-30,paid_search,Paid Search 2026-06,335.51,52945,1156
2026-06-30,paid_social,Paid Social 2026-06,209.61,31012,991
2026-06-30,email,Email 2026-06,49.09,12532,480
2026-06-30,affiliate,Affiliate 2026-06,114.44,17898,154
