payment_id,order_id,payment_method,payment_status,amount,paid_at
PAY00000374,ORD0000374,card,paid,257.17,2025-12-14 15:45:03
PAY00000375,ORD0000375,card,paid,453.36,2025-12-02 15:03:06
PAY00000376,ORD0000376,card,refunded,129.95,2025-05-27 10:27:21
PAY00000377,ORD0000377,card,paid,283.53,2025-11-02 12:50:55
PAY00000378,ORD0000378,card,paid,128.47,2025-11-19 17:22:47
PAY00000379,ORD0000379,card,paid,437.22,2026-03-06 16:23:50
PAY00000380,ORD0000380,card,paid,807.71,2025-09-15 21:57:56
PAY00000381,ORD0000381,bank_transfer,paid,664.06,2025-06-30 18:08:00
PAY00000382,ORD0000382,klarna,paid,76.95,2025-07-01 23:08:48
PAY00000383,ORD0000383,card,paid,721.56,2025-10-01 07:55:50
PAY00000384,ORD0000384,card,paid,54.14,2025-10-17 19:58:05
PAY00000385,ORD0000385,klarna,paid,1030.71,2026-05-25 08:50:03
PAY00000386,ORD0000386,paypal,paid,369.32,2026-05-22 17:04:50
PAY00000387,ORD0000387,card,paid,1632.14,2026-02-25 21:18:08
PAY00000388,ORD0000388,card,paid,356.66,2025-09-15 15:08:04
PAY00000389,ORD0000389,paypal,paid,149.81,2025-09-08 18:39:19
PAY00000390,ORD0000390,card,paid,23.04,2026-05-08 14:22:17
PAY00000391,ORD0000391,paypal,paid,697.37,2025-07-15 17:58:30
PAY00000392,ORD0000392,card,paid,383.91,2025-10-30 21:10:59
PAY00000393,ORD0000393,paypal,failed,0.0,2026-02-18 15:00:03
PAY00000394,ORD0000394,card,paid,17.06,2025-12-18 01:08:10
PAY00000395,ORD0000395,paypal,paid,46.66,2026-02-26 15:20:20
PAY00000396,ORD0000396,klarna,paid,90.13,2025-02-03 14:47:48
PAY00000397,ORD0000397,card,paid,1123.77,2026-04-24 13:58:06
PAY00000398,ORD0000398,klarna,paid,73.25,2025-11-27 11:49:31
PAY00000399,ORD0000399,bank_transfer,paid,872.2,2026-05-11 14:32:58
PAY00000400,ORD0000400,card,paid,54.14,2025-05-18 18:24:35
PAY00000401,ORD0000401,card,paid,77.0,2025-11-20 20:42:42
PAY00000402,ORD0000402,paypal,paid,672.3,2025-12-26 14:28:12
PAY00000403,ORD0000403,klarna,paid,141.16,2026-05-11 15:23:08
PAY00000404,ORD0000404,card,paid,637.39,2025-05-12 19:51:22
PAY00000405,ORD0000405,card,paid,318.58,2025-08-14 13:58:42
PAY00000406,ORD0000406,paypal,paid,897.75,2026-04-19 10:45:47
PAY00000407,ORD0000407,card,paid,174.57,2025-08-25 01:14:44
PAY00000408,ORD0000408,card,paid,511.23,2025-02-07 09:19:07
PAY00000409,ORD0000409,card,paid,791.88,2025-05-14 14:59:47
PAY00000410,ORD0000410,paypal,paid,533.65,2025-11-10 08:02:29
PAY00000411,ORD0000411,card,paid,107.09,2025-11-12 09:41:22
PAY00000412,ORD0000412,card,paid,252.12,2026-02-07 13:34:50
PAY00000413,ORD0000413,card,paid,174.57,2026-02-25 21:05:39
PAY00000414,ORD0000414,bank_transfer,failed,0.0,2026-02-17 16:09:57
PAY00000415,ORD0000415,bank_transfer,paid,198.93,2026-03-20 10:21:11
PAY00000416,ORD0000416,card,paid,1069.32,2025-10-26 11:45:01
PAY00000417,ORD0000417,card,paid,389.3,2025-12-30 19:50:57
PAY00000418,ORD0000418,klarna,refunded,472.4,2025-12-05 09:58:52
PAY00000419,ORD0000419,card,refunded,177.3,2025-12-20 00:53:58
PAY00000420,ORD0000420,card,paid,20.53,2025-12-20 15:33:04
PAY00000421,ORD0000421,card,paid,690.53,2025-12-22 08:16:02
PAY00000422,ORD0000422,klarna,paid,567.73,2025-12-21 21:20:43
PAY00000423,ORD0000423,card,paid,673.75,2026-06-23 17:41:58
PAY00000424,ORD0000424,paypal,paid,381.91,2025-12-29 16:02:03
PAY00000425,ORD0000425,card,paid,370.05,2025-08-13 11:05:04
PAY00000426,ORD0000426,card,paid,304.25,2025-08-19 19:46:41
PAY00000427,ORD0000427,klarna,paid,883.76,2026-01-23 12:12:33
PAY00000428,ORD0000428,card,paid,311.82,2026-01-07 11:15:54
PAY00000429,ORD0000429,paypal,failed,0.0,2025-11-20 21:50:01
PAY00000430,ORD0000430,paypal,paid,271.4,2026-03-21 21:17:59
PAY00000431,ORD0000431,card,paid,899.52,2025-08-03 16:42:36
PAY00000432,ORD0000432,bank_transfer,paid,162.95,2025-11-03 23:36:54
PAY00000433,ORD0000433,paypal,paid,103.91,2025-10-29 16:53:31
PAY00000434,ORD0000434,card,paid,818.87,2025-12-01 09:49:45
PAY00000435,ORD0000435,card,paid,1529.33,2025-07-13 21:09:41
PAY00000436,ORD0000436,paypal,paid,263.04,2026-06-02 10:47:13
PAY00000437,ORD0000437,card,paid,452.2,2026-06-13 22:38:46
PAY00000438,ORD0000438,card,refunded,135.38,2026-04-09 22:04:47
PAY00000439,ORD0000439,card,paid,698.3,2026-05-28 00:47:26
PAY00000440,ORD0000440,card,paid,366.96,2026-05-13 23:21:10
PAY00000441,ORD0000441,card,paid,193.69,2025-03-24 20:52:27
PAY00000442,ORD0000442,card,paid,1353.98,2026-01-09 11:42:58
PAY00000443,ORD0000443,card,paid,115.4,2025-04-02 23:37:20
PAY00000444,ORD0000444,paypal,paid,1025.76,2025-12-09 18:53:24
PAY00000445,ORD0000445,card,paid,798.89,2026-05-15 12:44:14
PAY00000446,ORD0000446,klarna,refunded,568.94,2025-06-18 18:49:18
PAY00000447,ORD0000447,card,paid,112.92,2025-05-11 21:34:05
PAY00000448,ORD0000448,card,paid,707.43,2025-08-26 12:15:45
PAY00000449,ORD0000449,card,paid,532.23,2025-11-14 01:17:08
PAY00000450,ORD0000450,card,refunded,475.99,2026-01-27 22:43:42
PAY00000451,ORD0000451,paypal,paid,106.91,2025-07-02 22:35:20
PAY00000452,ORD0000452,bank_transfer,paid,365.33,2025-05-05 22:29:15
PAY00000453,ORD0000453,paypal,paid,551.69,2025-03-09 19:48:52
PAY00000454,ORD0000454,card,refunded,140.01,2026-06-17 08:17:01
PAY00000455,ORD0000455,bank_transfer,paid,305.94,2025-12-06 13:26:34
PAY00000456,ORD0000456,card,paid,140.01,2025-11-02 12:51:25
PAY00000457,ORD0000457,card,paid,416.79,2026-03-20 21:34:52
PAY00000458,ORD0000458,paypal,paid,54.14,2025-12-08 14:43:38
PAY00000459,ORD0000459,card,refunded,111.47,2026-02-07 22:53:14
PAY00000460,ORD0000460,card,paid,330.37,2025-11-15 09:08:49
PAY00000461,ORD0000461,card,paid,593.97,2025-12-26 16:24:09
PAY00000462,ORD0000462,klarna,paid,295.29,2025-12-16 00:05:31
PAY00000463,ORD0000463,klarna,paid,63.04,2025-09-27 10:38:12
PAY00000464,ORD0000464,klarna,refunded,317.58,2026-05-10 18:30:27
PAY00000465,ORD0000465,card,paid,758.85,2026-02-20 18:09:29
PAY00000466,ORD0000466,klarna,paid,329.56,2025-01-14 10:54:29
PAY00000467,ORD0000467,paypal,paid,592.57,2026-01-26 18:30:58
PAY00000468,ORD0000468,klarna,paid,252.02,2026-02-02 16:32:47
PAY00000469,ORD0000469,card,refunded,742.83,2025-12-26 19:09:57
PAY00000470,ORD0000470,card,failed,0.0,2025-10-02 18:09:05
PAY00000471,ORD0000471,card,paid,934.48,2025-12-26 22:24:42
PAY00000472,ORD0000472,klarna,paid,504.84,2025-11-18 21:49:44
PAY00000473,ORD0000473,card,paid,164.47,2025-11-24 14:34:47
PAY00000474,ORD0000474,paypal,paid,891.61,2025-04-12 09:59:53
PAY00000475,ORD0000475,card,paid,531.69,2025-06-20 09:44:17
PAY00000476,ORD0000476,card,paid,1280.9,2025-06-12 15:16:00
PAY00000477,ORD0000477,card,paid,280.31,2025-12-28 15:57:12
PAY00000478,ORD0000478,card,paid,885.1,2026-02-01 09:17:37
PAY00000479,ORD0000479,card,paid,322.22,2026-03-17 15:40:13
PAY00000480,ORD0000480,card,paid,946.43,2026-05-21 20:46:57
PAY00000481,ORD0000481,paypal,paid,491.75,2025-11-15 19:47:43
PAY00000482,ORD0000482,card,paid,409.58,2025-05-30 15:32:48
PAY00000483,ORD0000483,card,paid,166.3,2025-11-01 15:39:11
PAY00000484,ORD0000484,paypal,paid,432.15,2026-04-29 14:49:06
PAY00000485,ORD0000485,paypal,paid,238.79,2025-12-20 18:25:43
PAY00000486,ORD0000486,card,paid,831.34,2025-07-04 20:47:21
PAY00000487,ORD0000487,paypal,paid,626.82,2025-11-27 12:30:43
PAY00000488,ORD0000488,card,refunded,26.52,2026-01-01 09:41:41
PAY00000489,ORD0000489,card,paid,187.5,2026-04-12 01:06:21
PAY00000490,ORD0000490,card,paid,184.89,2025-05-20 16:23:52
PAY00000491,ORD0000491,card,paid,435.69,2026-05-16 21:13:43
PAY00000492,ORD0000492,paypal,paid,341.01,2025-12-17 20:46:11
PAY00000493,ORD0000493,bank_transfer,paid,377.21,2026-05-22 22:52:04
PAY00000494,ORD0000494,paypal,paid,218.06,2026-03-19 15:41:16
PAY00000495,ORD0000495,klarna,paid,87.69,2026-01-20 11:23:36
PAY00000496,ORD0000496,card,paid,560.32,2026-05-25 08:48:13
PAY00000497,ORD0000497,card,paid,297.07,2025-03-17 23:14:38
PAY00000498,ORD0000498,paypal,paid,246.23,2025-11-09 15:27:24
PAY00000499,ORD0000499,bank_transfer,paid,281.31,2025-06-25 17:55:48
PAY00000500,ORD0000500,paypal,refunded,150.77,2026-03-26 23:39:24
PAY00000501,ORD0000501,card,paid,93.64,2025-11-11 21:46:48
PAY00000502,ORD0000502,paypal,paid,184.89,2026-01-29 21:01:54
PAY00000503,ORD0000503,paypal,paid,1102.21,2025-12-13 13:02:58
PAY00000504,ORD0000504,paypal,paid,490.47,2026-03-12 17:05:36
PAY00000505,ORD0000505,card,paid,954.01,2025-11-07 14:51:59
PAY00000506,ORD0000506,klarna,refunded,393.74,2025-09-03 15:37:46
PAY00000507,ORD0000507,card,paid,9.61,2025-03-22 13:17:49
PAY00000508,ORD0000508,card,paid,328.68,2026-03-27 21:38:50
PAY00000509,ORD0000509,card,paid,167.7,2025-07-16 13:18:41
PAY00000510,ORD0000510,card,paid,850.8,2025-09-03 17:05:02
PAY00000511,ORD0000511,klarna,paid,163.37,2025-05-05 16:16:14
PAY00000512,ORD0000512,paypal,paid,804.34,2026-06-28 21:27:09
PAY00000513,ORD0000513,klarna,paid,905.3,2026-01-17 16:02:31
PAY00000514,ORD0000514,card,paid,275.14,2025-08-02 11:28:03
PAY00000515,ORD0000515,card,paid,625.22,2026-02-22 17:15:17
PAY00000516,ORD0000516,paypal,paid,835.11,2025-03-24 11:21:12
PAY00000517,ORD0000517,card,paid,967.78,2026-05-15 21:55:16
PAY00000518,ORD0000518,card,refunded,462.08,2025-08-04 22:36:48
PAY00000519,ORD0000519,paypal,paid,236.22,2026-05-05 13:25:49
PAY00000520,ORD0000520,card,paid,440.48,2026-06-01 17:24:12
PAY00000521,ORD0000521,card,paid,652.3,2026-04-05 17:02:16
PAY00000522,ORD0000522,klarna,paid,401.68,2025-01-14 22:39:41
PAY00000523,ORD0000523,bank_transfer,paid,396.65,2026-04-06 14:19:13
PAY00000524,ORD0000524,paypal,paid,177.56,2026-01-10 20:46:58
PAY00000525,ORD0000525,paypal,refunded,595.68,2025-12-15 13:01:08
PAY00000526,ORD0000526,card,paid,571.8,2026-01-01 16:20:36
PAY00000527,ORD0000527,paypal,paid,1189.89,2026-06-13 16:09:20
PAY00000528,ORD0000528,card,paid,531.41,2025-12-04 01:05:36
PAY00000529,ORD0000529,klarna,paid,945.39,2026-05-16 19:53:11
PAY00000530,ORD0000530,card,paid,289.03,2025-05-20 19:54:29
PAY00000531,ORD0000531,klarna,paid,1091.51,2025-11-20 12:48:34
PAY00000532,ORD0000532,card,refunded,548.69,2025-05-11 13:05:24
PAY00000533,ORD0000533,paypal,paid,823.41,2025-05-02 10:49:48
PAY00000534,ORD0000534,card,paid,1473.66,2025-12-31 14:51:05
PAY00000535,ORD0000535,card,paid,546.47,2026-02-09 13:44:11
PAY00000536,ORD0000536,paypal,paid,78.09,2025-02-13 19:35:53
PAY00000537,ORD0000537,card,paid,84.21,2025-11-25 13:03:06
PAY00000538,ORD0000538,paypal,failed,0.0,2026-05-20 17:40:30
PAY00000539,ORD0000539,klarna,paid,144.64,2025-11-24 15:09:14
PAY00000540,ORD0000540,card,paid,121.69,2025-07-20 17:57:29
PAY00000541,ORD0000541,paypal,refunded,1165.95,2026-05-01 10:31:12
PAY00000542,ORD0000542,paypal,paid,336.11,2025-10-12 17:38:28
PAY00000543,ORD0000543,card,paid,256.3,2026-05-09 10:56:54
PAY00000544,ORD0000544,card,refunded,561.07,2025-11-23 22:48:35
PAY00000545,ORD0000545,paypal,paid,230.3,2025-06-17 09:52:46
PAY00000546,ORD0000546,card,paid,187.65,2026-06-09 12:44:43
PAY00000547,ORD0000547,card,paid,286.23,2025-03-04 19:00:57
PAY00000548,ORD0000548,card,paid,380.74,2025-12-24 11:06:26
PAY00000549,ORD0000549,card,paid,373.41,2025-11-26 13:17:28
PAY00000550,ORD0000550,card,paid,518.92,2026-01-12 18:56:07
PAY00000551,ORD0000551,klarna,paid,1008.5,2026-01-06 17:16:33
PAY00000552,ORD0000552,card,paid,921.27,2026-03-08 19:30:42
PAY00000553,ORD0000553,card,paid,475.85,2026-01-16 20:50:38
PAY00000554,ORD0000554,paypal,paid,690.12,2025-10-29 11:12:52
PAY00000555,ORD0000555,paypal,paid,517.16,2026-03-11 19:07:43
PAY00000556,ORD0000556,paypal,paid,169.18,2026-04-07 18:53:25
PAY00000557,ORD0000557,card,paid,81.66,2026-06-16 12:27:46
PAY00000558,ORD0000558,card,refunded,86.69,2025-11-20 21:13:10
PAY00000559,ORD0000559,card,paid,240.01,2026-03-22 11:22:05
PAY00000560,ORD0000560,card,paid,1990.84,2025-04-17 09:40:14
PAY00000561,ORD0000561,card,paid,1384.43,2025-10-17 14:56:11
PAY00000562,ORD0000562,klarna,paid,402.31,2026-06-24 12:23:58
PAY00000563,ORD0000563,card,paid,184.89,2025-03-07 21:47:10
PAY00000564,ORD0000564,paypal,paid,190.72,2025-09-16 16:26:46
PAY00000565,ORD0000565,card,paid,499.81,2025-12-15 16:35:51
PAY00000566,ORD0000566,card,paid,1292.1,2025-04-29 21:01:10
PAY00000567,ORD0000567,klarna,paid,63.93,2025-11-23 21:36:16
PAY00000568,ORD0000568,klarna,paid,931.27,2026-03-20 10:44:03
PAY00000569,ORD0000569,card,paid,178.75,2026-05-04 22:35:34
PAY00000570,ORD0000570,card,paid,559.55,2026-03-01 12:04:52
PAY00000571,ORD0000571,card,paid,441.32,2025-11-26 23:31:42
PAY00000572,ORD0000572,bank_transfer,paid,335.55,2025-11-04 12:39:33
PAY00000573,ORD0000573,paypal,paid,416.43,2026-03-25 20:43:24
PAY00000574,ORD0000574,paypal,paid,378.57,2025-03-09 10:04:57
PAY00000575,ORD0000575,klarna,paid,1005.82,2026-02-19 12:42:23
PAY00000576,ORD0000576,paypal,paid,203.87,2025-11-16 14:30:52
PAY00000577,ORD0000577,card,paid,493.34,2026-02-18 15:29:41
PAY00000578,ORD0000578,paypal,paid,26.52,2026-02-24 09:56:07
PAY00000579,ORD0000579,paypal,paid,1015.26,2026-06-02 17:26:54
PAY00000580,ORD0000580,paypal,paid,375.84,2026-03-25 21:54:23
PAY00000581,ORD0000581,klarna,paid,104.1,2025-12-26 14:46:29
PAY00000582,ORD0000582,card,paid,867.98,2025-09-06 21:32:53
PAY00000583,ORD0000583,card,paid,362.26,2025-03-12 11:24:14
PAY00000584,ORD0000584,paypal,paid,201.86,2025-11-03 15:27:40
PAY00000585,ORD0000585,bank_transfer,paid,380.96,2026-06-17 20:59:01
PAY00000586,ORD0000586,paypal,paid,413.29,2026-06-07 21:50:28
PAY00000587,ORD0000587,card,paid,87.21,2026-06-09 23:19:55
PAY00000588,ORD0000588,card,paid,164.47,2025-08-18 08:45:13
PAY00000589,ORD0000589,card,paid,20.44,2025-12-18 11:55:25
PAY00000590,ORD0000590,paypal,paid,321.91,2025-08-26 11:17:06
PAY00000591,ORD0000591,card,paid,291.03,2025-09-20 21:45:21
PAY00000592,ORD0000592,card,paid,164.47,2025-12-14 00:50:17
PAY00000593,ORD0000593,bank_transfer,paid,336.11,2026-05-13 13:27:01
PAY00000594,ORD0000594,card,paid,1510.39,2026-02-14 10:46:23
PAY00000595,ORD0000595,card,paid,587.15,2026-01-23 20:19:16
PAY00000596,ORD0000596,paypal,paid,542.69,2025-07-14 21:01:02
PAY00000597,ORD0000597,bank_transfer,paid,659.42,2025-11-25 22:56:24
PAY00000598,ORD0000598,klarna,refunded,207.41,2025-07-30 20:07:32
PAY00000599,ORD0000599,card,paid,291.0,2025-12-31 10:07:46
PAY00000600,ORD0000600,card,paid,832.12,2026-01-27 12:35:45
PAY00000601,ORD0000601,card,paid,141.97,2025-11-21 16:13:52
PAY00000602,ORD0000602,card,paid,299.73,2025-10-31 13:20:16
PAY00000603,ORD0000603,paypal,paid,15.65,2025-07-07 22:22:40
PAY00000604,ORD0000604,card,paid,365.02,2025-07-21 08:17:31
PAY00000605,ORD0000605,klarna,paid,275.32,2026-06-21 19:31:43
PAY00000606,ORD0000606,paypal,paid,364.62,2025-11-27 13:17:37
PAY00000607,ORD0000607,bank_transfer,paid,489.42,2025-11-10 13:57:47
PAY00000608,ORD0000608,card,paid,93.58,2026-06-08 22:13:09
PAY00000609,ORD0000609,paypal,paid,982.44,2025-11-21 22:57:10
PAY00000610,ORD0000610,card,paid,86.21,2025-08-23 13:57:18
PAY00000611,ORD0000611,klarna,failed,0.0,2025-10-18 16:46:55
PAY00000612,ORD0000612,paypal,paid,203.36,2026-06-18 16:01:36
PAY00000613,ORD0000613,paypal,paid,436.84,2025-11-23 09:58:24
PAY00000614,ORD0000614,card,paid,570.54,2025-08-28 15:09:51
PAY00000615,ORD0000615,paypal,refunded,479.58,2026-02-01 23:33:58
PAY00000616,ORD0000616,card,paid,499.09,2025-11-09 07:43:03
PAY00000617,ORD0000617,klarna,paid,133.26,2025-11-19 10:24:32
PAY00000618,ORD0000618,klarna,paid,465.53,2025-07-12 19:42:26
PAY00000619,ORD0000619,paypal,paid,57.31,2025-12-29 16:39:03
PAY00000620,ORD0000620,bank_transfer,paid,330.31,2026-06-10 17:33:24
PAY00000621,ORD0000621,card,paid,258.15,2025-06-26 20:11:05
PAY00000622,ORD0000622,paypal,paid,334.11,2026-03-17 21:04:24
PAY00000623,ORD0000623,paypal,paid,479.44,2025-12-09 21:06:11
PAY00000624,ORD0000624,paypal,paid,831.5,2025-11-10 17:40:32
PAY00000625,ORD0000625,card,paid,214.32,2025-09-01 22:53:35
PAY00000626,ORD0000626,paypal,paid,480.72,2026-06-08 23:51:46
PAY00000627,ORD0000627,card,failed,0.0,2026-03-28 13:59:29
PAY00000628,ORD0000628,card,paid,497.85,2025-02-05 13:13:04
PAY00000629,ORD0000629,klarna,paid,552.29,2025-11-17 16:00:12
PAY00000630,ORD0000630,bank_transfer,paid,238.39,2026-06-11 08:29:23
PAY00000631,ORD0000631,paypal,paid,157.08,2025-12-17 21:01:37
PAY00000632,ORD0000632,card,refunded,352.63,2025-12-17 10:49:16
PAY00000633,ORD0000633,paypal,paid,459.39,2025-11-22 13:27:51
PAY00000634,ORD0000634,card,paid,425.14,2026-03-15 23:30:20
PAY00000635,ORD0000635,paypal,refunded,477.87,2025-07-06 15:49:00
PAY00000636,ORD0000636,card,paid,275.32,2026-06-10 09:52:07
PAY00000637,ORD0000637,paypal,paid,662.06,2026-01-12 15:03:27
PAY00000638,ORD0000638,card,paid,1250.4,2025-10-01 21:16:37
PAY00000639,ORD0000639,card,paid,506.96,2025-11-13 23:32:39
PAY00000640,ORD0000640,card,paid,597.47,2025-12-28 09:42:37
PAY00000641,ORD0000641,bank_transfer,paid,322.05,2025-01-14 21:45:19
PAY00000642,ORD0000642,klarna,paid,530.34,2025-05-07 08:10:31
PAY00000643,ORD0000643,paypal,failed,0.0,2025-11-18 01:21:32
PAY00000644,ORD0000644,klarna,paid,248.9,2025-03-19 21:36:35
PAY00000645,ORD0000645,card,paid,300.04,2025-12-27 20:32:15
PAY00000646,ORD0000646,card,refunded,867.71,2025-12-03 12:16:32
PAY00000647,ORD0000647,card,paid,640.88,2025-10-07 20:23:38
PAY00000648,ORD0000648,klarna,paid,419.47,2026-01-12 20:51:01
PAY00000649,ORD0000649,paypal,paid,340.71,2025-09-02 01:21:48
PAY00000650,ORD0000650,card,failed,0.0,2025-08-02 16:16:59
PAY00000651,ORD0000651,paypal,paid,1181.4,2025-08-06 13:42:49
PAY00000652,ORD0000652,card,paid,551.29,2026-05-11 19:50:56
PAY00000653,ORD0000653,paypal,paid,1002.31,2025-05-02 19:36:04
PAY00000654,ORD0000654,card,paid,795.37,2026-03-24 11:58:06
PAY00000655,ORD0000655,paypal,paid,247.65,2025-10-24 18:36:35
PAY00000656,ORD0000656,paypal,paid,323.89,2025-10-01 14:53:36
PAY00000657,ORD0000657,card,paid,252.02,2025-11-15 11:06:15
PAY00000658,ORD0000658,card,paid,1397.87,2025-10-14 20:40:39
PAY00000659,ORD0000659,card,paid,529.95,2026-01-13 14:30:25
PAY00000660,ORD0000660,klarna,paid,242.49,2025-12-27 22:48:51
PAY00000661,ORD0000661,card,paid,185.5,2025-07-23 18:12:10
PAY00000662,ORD0000662,card,paid,562.58,2025-05-25 09:15:05
PAY00000663,ORD0000663,card,refunded,89.93,2025-12-31 18:09:30
PAY00000664,ORD0000664,card,paid,718.44,2025-07-31 12:50:29
PAY00000665,ORD0000665,card,paid,285.09,2025-12-26 18:11:15
PAY00000666,ORD0000666,card,paid,868.41,2025-11-23 21:16:33
PAY00000667,ORD0000667,paypal,paid,777.06,2026-01-13 11:22:57
PAY00000668,ORD0000668,paypal,paid,85.36,2026-01-08 18:58:15
PAY00000669,ORD0000669,card,paid,118.78,2025-11-10 14:12:57
PAY00000670,ORD0000670,card,paid,323.17,2025-12-03 11:12:21
PAY00000671,ORD0000671,card,paid,178.93,2025-11-08 20:12:51
PAY00000672,ORD0000672,card,paid,371.01,2026-03-10 13:10:52
PAY00000673,ORD0000673,paypal,refunded,893.06,2025-10-01 08:30:00
PAY00000674,ORD0000674,paypal,refunded,901.12,2025-07-29 15:29:58
PAY00000675,ORD0000675,card,paid,355.66,2026-04-16 12:17:43
PAY00000676,ORD0000676,paypal,paid,147.47,2025-09-02 21:58:37
PAY00000677,ORD0000677,card,paid,456.26,2025-11-07 19:13:47
PAY00000678,ORD0000678,card,paid,1624.93,2025-12-01 20:16:07
PAY00000679,ORD0000679,paypal,paid,396.53,2025-04-01 12:54:27
PAY00000680,ORD0000680,klarna,failed,0.0,2025-09-22 09:23:10
PAY00000681,ORD0000681,paypal,paid,757.84,2025-11-26 10:19:37
PAY00000682,ORD0000682,bank_transfer,paid,760.07,2026-03-31 15:09:18
PAY00000683,ORD0000683,paypal,paid,112.81,2025-08-23 22:18:45
PAY00000684,ORD0000684,card,paid,835.68,2025-08-08 16:52:30
PAY00000685,ORD0000685,card,paid,357.34,2025-09-21 10:10:02
PAY00000686,ORD0000686,bank_transfer,paid,688.39,2026-06-16 14:42:55
PAY00000687,ORD0000687,paypal,paid,1116.83,2025-12-20 15:40:09
PAY00000688,ORD0000688,paypal,failed,0.0,2026-01-25 22:41:29
PAY00000689,ORD0000689,bank_transfer,paid,187.72,2025-02-22 17:56:16
PAY00000690,ORD0000690,klarna,paid,575.03,2025-03-27 22:18:32
PAY00000691,ORD0000691,klarna,paid,928.98,2026-05-31 14:18:41
PAY00000692,ORD0000692,card,paid,531.22,2025-04-13 10:26:09
PAY00000693,ORD0000693,paypal,paid,1252.63,2025-04-30 10:09:50
PAY00000694,ORD0000694,klarna,paid,1382.46,2025-11-17 09:57:54
PAY00000695,ORD0000695,card,paid,171.56,2026-04-25 00:23:20
PAY00000696,ORD0000696,paypal,paid,1226.61,2026-06-03 07:39:55
PAY00000697,ORD0000697,card,paid,230.18,2025-09-09 17:33:19
PAY00000698,ORD0000698,card,paid,300.77,2026-02-24 18:08:54
PAY00000699,ORD0000699,paypal,refunded,142.85,2025-12-04 19:43:06
PAY00000700,ORD0000700,card,paid,367.06,2026-03-22 18:58:35
PAY00000701,ORD0000701,paypal,paid,159.25,2025-09-05 10:23:37
PAY00000702,ORD0000702,paypal,paid,217.83,2025-12-26 19:52:11
PAY00000703,ORD0000703,paypal,paid,769.09,2026-04-19 22:02:43
PAY00000704,ORD0000704,card,paid,112.99,2025-10-12 16:54:15
PAY00000705,ORD0000705,paypal,paid,517.36,2025-06-11 16:08:45
PAY00000706,ORD0000706,card,paid,865.57,2025-04-22 12:46:13
PAY00000707,ORD0000707,card,paid,173.42,2025-09-15 22:34:17
PAY00000708,ORD0000708,paypal,paid,553.17,2025-12-09 17:29:18
PAY00000709,ORD0000709,card,paid,339.08,2025-11-15 13:42:49
PAY00000710,ORD0000710,card,paid,1090.78,2025-04-13 17:56:25
PAY00000711,ORD0000711,paypal,paid,415.96,2025-11-02 21:16:21
PAY00000712,ORD0000712,klarna,paid,529.86,2026-04-27 20:35:24
PAY00000713,ORD0000713,card,paid,332.52,2025-11-27 14:57:26
PAY00000714,ORD0000714,card,refunded,45.71,2025-01-23 18:09:37
PAY00000715,ORD0000715,paypal,paid,1362.31,2025-07-15 13:17:48
PAY00000716,ORD0000716,card,paid,275.84,2025-04-12 17:37:11
PAY00000717,ORD0000717,card,failed,0.0,2025-03-14 10:50:46
PAY00000718,ORD0000718,card,paid,350.67,2025-12-13 11:20:48
PAY00000719,ORD0000719,card,paid,381.17,2026-03-04 20:23:28
PAY00000720,ORD0000720,klarna,paid,451.18,2025-11-26 21:52:34
PAY00000721,ORD0000721,card,paid,84.52,2025-11-17 13:10:33
PAY00000722,ORD0000722,klarna,paid,584.95,2025-07-15 09:44:16
PAY00000723,ORD0000723,klarna,paid,538.6,2025-05-18 11:30:48
PAY00000724,ORD0000724,card,paid,1642.36,2026-03-30 11:19:10
PAY00000725,ORD0000725,card,paid,358.45,2026-02-14 18:01:18
PAY00000726,ORD0000726,card,paid,128.83,2026-04-20 17:31:30
PAY00000727,ORD0000727,paypal,paid,340.95,2025-09-11 18:23:09
PAY00000728,ORD0000728,paypal,paid,318.9,2025-03-04 22:02:02
PAY00000729,ORD0000729,card,paid,233.23,2025-11-08 13:38:04
PAY00000730,ORD0000730,card,paid,401.26,2025-12-11 15:08:30
