session_id,customer_id,started_at,source_channel,device_type,landing_page,pageviews,duration_seconds
SESS00000334,CUST00078,2025-11-15 02:08:50,email,mobile,/product,3,1156
SESS00000335,CUST00538,2026-01-04 14:08:40,paid_search,desktop,/product,3,842
SESS00000336,CUST00104,2025-03-09 03:32:54,organic,tablet,/category,1,1130
SESS00000337,CUST00033,2025-11-29 15:35:57,email,mobile,/blog,3,2993
SESS00000338,CUST00524,2026-03-21 11:14:40,direct,mobile,/home,2,1436
SESS00000339,CUST00240,2025-11-18 06:00:37,organic,mobile,/sale,3,781
SESS00000340,CUST00444,2025-08-31 05:39:51,direct,desktop,/search,1,1263
SESS00000341,CUST00307,2025-08-12 19:06:26,paid_search,mobile,/blog,3,578
SESS00000342,CUST00091,2025-07-26 20:01:49,direct,mobile,/sale,6,3559
SESS00000343,CUST00066,2026-05-14 11:08:28,direct,mobile,/home,1,943
SESS00000344,CUST00081,2025-10-11 04:15:27,organic,tablet,/category,2,827
SESS00000345,CUST00333,2025-10-21 15:03:55,affiliate,desktop,/product,5,3071
SESS00000346,CUST00252,2025-09-09 11:15:59,paid_search,mobile,/search,14,894
SESS00000347,CUST00411,2025-06-11 21:05:19,direct,desktop,/blog,1,1775
SESS00000348,CUST00396,2025-08-24 03:51:26,affiliate,desktop,/product,20,3126
SESS00000349,CUST00405,2025-11-23 00:52:50,paid_search,desktop,/product,1,3035
SESS00000350,CUST00158,2026-06-08 10:51:53,paid_search,desktop,/home,2,733
SESS00000351,CUST00493,2025-12-14 22:22:31,affiliate,mobile,/product,6,885
SESS00000352,CUST00473,2025-05-12 14:39:21,organic,desktop,/sale,12,270
SESS00000353,CUST00588,2025-02-18 20:50:15,paid_social,tablet,/category,1,2181
SESS00000354,CUST00569,2026-01-11 13:40:30,paid_search,mobile,/product,8,1971
SESS00000355,CUST00416,2026-04-25 03:33:35,direct,mobile,/category,5,1677
SESS00000356,CUST00340,2026-02-21 00:57:41,organic,mobile,/category,11,1469
SESS00000357,CUST00061,2025-12-24 20:58:14,paid_social,mobile,/home,3,2526
SESS00000358,CUST00288,2025-04-20 14:26:40,paid_search,desktop,/product,3,1767
SESS00000359,CUST00506,2025-06-29 04:45:11,paid_social,desktop,/search,2,347
SESS00000360,CUST00553,2025-07-29 09:31:21,paid_social,tablet,/category,5,2738
SESS00000361,CUST00313,2025-12-30 03:52:09,paid_social,desktop,/blog,6,2389
SESS00000362,CUST00319,2025-04-12 22:11:38,paid_social,desktop,/sale,2,589
SESS00000363,CUST00294,2025-01-05 13:33:47,organic,desktop,/home,1,1199
SESS00000364,CUST00020,2025-01-31 12:44:10,paid_search,desktop,/blog,3,1761
SESS00000365,CUST00316,2025-11-12 00:07:58,organic,mobile,/category,6,3000
SESS00000366,CUST00095,2025-05-15 13:21:18,direct,mobile,/product,3,2154
SESS00000367,CUST00351,2026-02-18 17:05:41,direct,desktop,/sale,7,3170
SESS00000368,CUST00576,2026-02-12 05:29:01,paid_search,mobile,/category,7,3595
SESS00000369,CUST00328,2025-06-11 14:02:28,direct,mobile,/blog,10,3119
SESS00000370,CUST00240,2026-05-29 04:53:20,paid_search,desktop,/sale,4,1917
SESS00000371,CUST00341,2025-06-24 20:21:33,affiliate,desktop,/product,8,606
SESS00000372,CUST00045,2025-07-31 13:24:36,paid_social,mobile,/search,2,927
SESS00000373,CUST00475,2025-05-27 18:44:10,paid_social,mobile,/search,9,1465
SESS00000374,CUST00187,2026-02-27 14:35:26,direct,desktop,/product,1,3590
SESS00000375,CUST00297,2025-03-12 09:20:52,paid_social,desktop,/category,2,1895
SESS00000376,CUST00361,2026-04-06 03:50:49,organic,mobile,/home,1,142
SESS00000377,CUST00057,2025-04-25 03:26:14,organic,desktop,/category,14,334
SESS00000378,CUST00427,2025-12-23 15:04:04,paid_search,desktop,/search,12,2947
SESS00000379,CUST00060,2025-05-16 17:28:00,paid_search,mobile,/sale,4,951
SESS00000380,CUST00240,2025-09-11 13:09:01,organic,mobile,/category,1,1529
SESS00000381,CUST00342,2026-02-12 07:54:41,organic,mobile,/sale,3,2530
SESS00000382,CUST00361,2025-04-04 03:24:35,paid_social,mobile,/category,3,1740
SESS00000383,CUST00381,2025-12-26 23:03:10,affiliate,mobile,/search,2,2324
SESS00000384,CUST00540,2026-05-31 08:58:48,organic,desktop,/product,7,146
SESS00000385,CUST00314,2025-04-20 08:26:13,paid_social,mobile,/category,2,3119
SESS00000386,CUST00249,2025-12-03 18:21:56,paid_search,mobile,/search,2,524
SESS00000387,CUST00442,2025-12-16 16:18:31,organic,mobile,/home,5,2814
SESS00000388,CUST00475,2025-04-23 06:50:13,direct,mobile,/blog,10,1784
SESS00000389,CUST00377,2025-03-08 18:58:18,organic,desktop,/home,1,1969
SESS00000390,CUST00584,2025-07-04 16:23:21,direct,desktop,/home,6,3277
SESS00000391,CUST00584,2025-03-15 12:12:56,paid_social,mobile,/home,10,1803
SESS00000392,CUST00525,2025-12-13 11:22:48,paid_social,mobile,/home,3,325
SESS00000393,CUST00285,2026-04-20 06:33:11,paid_social,mobile,/home,1,798
SESS00000394,CUST00356,2025-12-25 15:07:31,paid_search,mobile,/home,4,1415
SESS00000395,CUST00593,2025-03-18 16:51:35,email,mobile,/search,1,438
SESS00000396,CUST00314,2025-01-13 15:03:57,organic,mobile,/sale,11,1574
SESS00000397,CUST00189,2026-04-02 05:41:06,paid_social,mobile,/category,2,1879
SESS00000398,CUST00404,2025-08-16 13:05:07,paid_search,mobile,/home,3,2789
SESS00000399,CUST00453,2026-02-22 15:44:06,paid_search,mobile,/home,18,1473
SESS00000400,CUST00471,2026-06-16 04:02:07,organic,mobile,/category,4,1818
SESS00000401,CUST00345,2026-05-13 10:19:20,paid_social,desktop,/search,20,2429
SESS00000402,CUST00162,2025-02-18 19:15:19,organic,tablet,/product,3,2898
SESS00000403,CUST00544,2026-06-18 17:32:22,paid_search,mobile,/sale,1,369
SESS00000404,CUST00080,2025-06-15 19:25:39,organic,desktop,/sale,9,840
SESS00000405,CUST00323,2025-07-23 11:50:26,direct,desktop,/product,2,961
SESS00000406,CUST00586,2026-05-08 08:16:03,email,desktop,/sale,1,2888
SESS00000407,CUST00174,2025-02-11 22:12:54,paid_search,desktop,/category,3,2054
SESS00000408,CUST00187,2025-11-26 06:05:38,organic,desktop,/blog,3,53
SESS00000409,CUST00001,2026-04-25 01:15:49,organic,mobile,/blog,2,2730
SESS00000410,CUST00562,2025-11-08 15:12:25,organic,mobile,/home,1,281
SESS00000411,CUST00148,2026-03-11 00:43:53,organic,mobile,/product,4,3080
SESS00000412,CUST00111,2026-01-11 13:50:28,paid_social,mobile,/product,2,3117
SESS00000413,CUST00114,2025-12-08 23:38:35,organic,mobile,/category,7,1412
SESS00000414,CUST00227,2026-04-15 14:28:26,organic,mobile,/category,5,2793
SESS00000415,CUST00551,2026-02-20 12:11:07,paid_social,mobile,/product,4,2923
SESS00000416,CUST00121,2026-01-30 00:24:46,email,mobile,/search,2,3228
SESS00000417,CUST00358,2025-07-03 05:43:25,email,mobile,/sale,3,2510
SESS00000418,CUST00340,2025-10-21 21:32:50,paid_search,mobile,/home,4,3457
SESS00000419,CUST00211,2025-09-12 06:48:16,paid_search,mobile,/blog,1,2267
SESS00000420,CUST00171,2026-01-18 13:37:45,paid_search,mobile,/sale,3,2494
SESS00000421,CUST00379,2025-10-16 07:14:55,organic,desktop,/sale,3,1392
SESS00000422,CUST00423,2025-06-01 19:06:25,direct,mobile,/category,2,3547
SESS00000423,CUST00349,2025-03-05 03:22:38,paid_social,tablet,/home,3,2414
SESS00000424,CUST00505,2025-08-15 04:59:14,paid_search,mobile,/search,8,3035
SESS00000425,CUST00079,2025-08-01 04:24:51,organic,tablet,/home,2,2875
SESS00000426,CUST00378,2026-05-11 17:50:09,direct,mobile,/category,6,2946
SESS00000427,CUST00165,2025-07-04 18:04:47,email,mobile,/blog,1,3593
SESS00000428,CUST00053,2025-10-03 04:52:23,direct,desktop,/category,1,613
SESS00000429,CUST00446,2025-10-20 17:41:07,paid_search,mobile,/product,3,2074
SESS00000430,CUST00367,2025-05-12 06:28:45,paid_search,mobile,/category,16,2392
SESS00000431,CUST00364,2025-01-22 10:55:00,organic,mobile,/product,6,2531
SESS00000432,CUST00553,2026-02-09 03:34:39,paid_search,mobile,/search,20,88
SESS00000433,CUST00453,2025-10-24 07:54:10,direct,mobile,/sale,3,907
SESS00000434,CUST00589,2026-03-09 18:56:39,direct,mobile,/home,1,2123
SESS00000435,CUST00152,2025-08-08 10:04:55,direct,mobile,/home,3,3424
SESS00000436,CUST00591,2026-01-06 02:24:56,email,desktop,/sale,4,1201
SESS00000437,CUST00544,2025-03-03 15:38:59,paid_search,mobile,/blog,7,223
SESS00000438,CUST00071,2025-09-21 05:59:09,paid_search,mobile,/blog,17,395
SESS00000439,CUST00571,2025-07-19 21:00:10,direct,desktop,/blog,1,507
SESS00000440,CUST00531,2025-11-22 23:57:14,organic,mobile,/product,4,1961
SESS00000441,CUST00441,2025-09-25 08:11:49,paid_social,desktop,/sale,11,1985
SESS00000442,CUST00160,2026-06-04 01:58:29,direct,desktop,/search,11,1367
SESS00000443,CUST00321,2025-03-22 19:14:40,affiliate,desktop,/search,1,1939
SESS00000444,CUST00239,2025-07-22 14:18:41,direct,mobile,/sale,2,1699
SESS00000445,CUST00164,2026-01-14 22:21:56,email,desktop,/home,2,3076
SESS00000446,CUST00343,2025-10-02 09:29:01,paid_social,mobile,/blog,1,2363
SESS00000447,CUST00050,2025-08-04 19:28:23,paid_search,mobile,/home,4,1303
SESS00000448,CUST00078,2025-05-15 16:25:52,affiliate,mobile,/search,4,2748
SESS00000449,CUST00174,2025-02-10 05:02:01,paid_search,desktop,/blog,1,926
SESS00000450,CUST00089,2025-02-05 12:05:25,email,desktop,/search,6,2961
SESS00000451,CUST00211,2025-05-02 17:17:32,organic,desktop,/blog,13,2747
SESS00000452,CUST00128,2025-05-31 09:51:58,direct,tablet,/home,3,526
SESS00000453,CUST00513,2025-02-05 13:34:57,paid_search,desktop,/sale,5,1043
SESS00000454,CUST00104,2025-08-08 17:18:25,organic,desktop,/search,2,1421
SESS00000455,CUST00198,2025-07-06 23:59:55,organic,tablet,/product,10,1523
SESS00000456,CUST00084,2025-03-30 10:50:18,organic,desktop,/sale,6,1522
SESS00000457,CUST00411,2025-05-25 07:09:33,organic,mobile,/category,6,1271
SESS00000458,CUST00580,2025-12-29 16:23:07,paid_social,mobile,/home,6,257
SESS00000459,CUST00285,2025-05-07 04:54:25,paid_search,mobile,/category,11,1298
SESS00000460,CUST00182,2026-05-27 23:06:35,direct,mobile,/search,3,3028
SESS00000461,CUST00360,2025-09-12 21:00:32,paid_social,mobile,/category,5,1142
SESS00000462,CUST00296,2026-01-24 19:25:02,paid_search,desktop,/home,15,478
SESS00000463,CUST00386,2026-01-25 04:15:17,paid_search,mobile,/sale,1,1711
SESS00000464,CUST00340,2025-04-26 23:16:12,organic,desktop,/sale,4,117
SESS00000465,CUST00564,2026-04-04 22:57:47,direct,desktop,/blog,9,1713
SESS00000466,CUST00083,2025-08-02 03:31:34,paid_social,mobile,/home,9,3163
SESS00000467,CUST00257,2026-03-04 09:17:05,paid_social,mobile,/category,4,1762
SESS00000468,CUST00069,2026-06-20 04:38:43,direct,desktop,/search,7,2798
SESS00000469,CUST00290,2025-04-11 16:01:06,email,mobile,/category,2,1893
SESS00000470,CUST00223,2026-06-22 04:44:33,paid_search,mobile,/product,1,503
SESS00000471,CUST00061,2026-06-18 23:43:00,paid_social,mobile,/sale,8,1171
SESS00000472,CUST00470,2025-11-11 08:42:12,paid_search,tablet,/home,3,1326
SESS00000473,CUST00268,2026-01-16 02:23:01,organic,tablet,/blog,2,848
SESS00000474,CUST00195,2025-09-14 16:49:42,affiliate,mobile,/product,2,3132
SESS00000475,CUST00423,2025-11-25 15:59:35,organic,mobile,/home,3,243
SESS00000476,CUST00575,2025-12-19 10:49:42,paid_search,desktop,/blog,2,1830
SESS00000477,CUST00103,2026-01-07 13:09:06,paid_search,tablet,/sale,1,709
SESS00000478,CUST00077,2025-12-15 13:26:03,paid_search,mobile,/category,8,370
SESS00000479,CUST00398,2025-03-04 00:12:03,paid_search,desktop,/home,3,1143
SESS00000480,CUST00225,2025-05-22 16:40:37,paid_search,mobile,/category,12,2462
SESS00000481,CUST00498,2026-04-26 14:37:00,paid_search,mobile,/category,7,2682
SESS00000482,CUST00019,2025-05-30 02:21:51,paid_social,mobile,/product,1,662
SESS00000483,CUST00271,2026-01-21 01:53:43,paid_search,desktop,/blog,7,2409
SESS00000484,CUST00361,2025-11-17 05:34:43,direct,desktop,/sale,7,3372
SESS00000485,CUST00271,2025-09-19 03:16:58,email,mobile,/search,4,417
SESS00000486,CUST00413,2025-09-28 10:50:43,paid_search,desktop,/product,3,106
SESS00000487,CUST00394,2025-08-19 12:48:19,email,mobile,/category,4,786
SESS00000488,CUST00320,2026-03-26 00:34:13,organic,desktop,/category,1,1207
SESS00000489,CUST00556,2025-01-26 01:49:18,paid_search,mobile,/blog,1,3006
SESS00000490,CUST00436,2025-12-17 16:39:56,organic,desktop,/product,2,1043
SESS00000491,CUST00208,2025-11-29 01:23:22,organic,mobile,/home,5,2521
SESS00000492,CUST00518,2026-05-28 22:19:16,paid_search,mobile,/product,6,3354
SESS00000493,CUST00027,2025-01-26 15:58:40,paid_social,desktop,/blog,10,1136
SESS00000494,CUST00420,2025-03-17 00:41:32,paid_social,desktop,/product,1,1272
SESS00000495,CUST00056,2025-10-12 09:01:21,email,desktop,/category,9,720
SESS00000496,CUST00078,2026-01-02 07:50:01,email,mobile,/category,1,3141
SESS00000497,CUST00341,2026-04-23 22:36:38,organic,desktop,/blog,6,1198
SESS00000498,CUST00461,2025-06-01 04:49:27,paid_search,mobile,/sale,1,3172
SESS00000499,CUST00188,2025-03-08 10:07:58,paid_social,tablet,/search,6,2477
SESS00000500,CUST00442,2025-09-01 16:44:18,paid_social,desktop,/blog,3,418
SESS00000501,CUST00492,2026-02-27 11:52:59,affiliate,desktop,/blog,1,1663
SESS00000502,CUST00069,2025-01-14 04:49:35,organic,mobile,/blog,11,1064
SESS00000503,CUST00025,2025-09-03 08:52:34,direct,mobile,/sale,3,885
SESS00000504,CUST00033,2025-04-27 08:30:05,paid_search,desktop,/product,1,1858
SESS00000505,CUST00035,2026-03-08 23:56:35,direct,desktop,/home,1,760
SESS00000506,CUST00505,2026-02-21 18:55:10,direct,mobile,/category,5,1474
SESS00000507,CUST00511,2025-11-09 16:38:59,paid_search,desktop,/blog,1,3223
SESS00000508,CUST00167,2026-05-20 20:31:56,organic,mobile,/product,3,334
SESS00000509,CUST00539,2025-07-10 17:30:26,organic,desktop,/product,8,2423
SESS00000510,CUST00009,2026-04-05 05:54:55,paid_search,mobile,/sale,9,3227
SESS00000511,CUST00158,2025-04-18 20:48:42,paid_search,desktop,/search,1,700
SESS00000512,CUST00095,2025-05-23 21:24:05,organic,mobile,/home,3,1274
SESS00000513,CUST00484,2025-05-08 18:16:20,paid_search,mobile,/category,1,2737
SESS00000514,CUST00432,2025-01-15 01:59:19,paid_search,desktop,/product,1,3161
SESS00000515,CUST00537,2025-12-26 14:40:46,direct,mobile,/category,3,2546
SESS00000516,,2025-05-12 03:17:01,paid_search,desktop,/search,1,1744
SESS00000517,CUST00085,2025-07-28 04:16:59,paid_search,desktop,/home,8,375
SESS00000518,CUST00529,2025-09-02 14:14:50,paid_social,desktop,/home,1,451
SESS00000519,CUST00337,2026-04-09 13:46:14,paid_search,desktop,/product,1,453
SESS00000520,CUST00099,2025-12-08 18:29:10,organic,mobile,/category,1,1707
SESS00000521,CUST00142,2026-03-30 11:41:57,organic,mobile,/blog,7,1448
SESS00000522,CUST00595,2025-10-31 06:32:26,affiliate,mobile,/category,3,808
SESS00000523,CUST00097,2026-03-17 17:55:25,organic,tablet,/category,9,1961
SESS00000524,CUST00186,2025-11-28 06:07:46,email,mobile,/search,3,2278
SESS00000525,CUST00294,2025-02-02 22:12:50,paid_search,mobile,/product,3,3351
SESS00000526,CUST00234,2025-02-25 15:24:14,affiliate,mobile,/product,6,804
SESS00000527,CUST00213,2025-11-02 02:56:27,organic,desktop,/category,3,2479
SESS00000528,CUST00019,2025-06-28 15:57:53,paid_search,mobile,/blog,1,247
SESS00000529,CUST00475,2026-02-12 09:15:57,paid_search,mobile,/product,4,1704
SESS00000530,CUST00543,2026-06-14 18:57:56,organic,mobile,/search,1,1431
SESS00000531,CUST00016,2025-03-21 20:36:46,paid_search,mobile,/blog,1,521
SESS00000532,CUST00049,2025-09-10 15:32:50,affiliate,desktop,/category,5,957
SESS00000533,CUST00532,2026-06-08 14:30:17,paid_search,desktop,/search,4,1253
SESS00000534,CUST00362,2026-04-19 11:33:50,email,mobile,/product,2,2862
SESS00000535,CUST00224,2025-07-11 17:29:01,organic,mobile,/product,18,1071
SESS00000536,CUST00335,2025-05-08 01:45:38,paid_social,mobile,/search,3,3589
SESS00000537,CUST00220,2025-06-08 18:07:18,paid_search,desktop,/search,1,2810
SESS00000538,CUST00354,2026-02-21 22:39:08,organic,mobile,/home,1,3356
SESS00000539,CUST00476,2025-12-18 00:12:49,email,mobile,/home,9,965
SESS00000540,CUST00275,2025-02-24 08:21:27,paid_search,mobile,/blog,7,3519
SESS00000541,CUST00362,2026-05-22 09:00:13,paid_search,desktop,/sale,1,2703
SESS00000542,CUST00449,2025-06-29 12:13:37,paid_search,tablet,/blog,12,1852
SESS00000543,CUST00251,2025-11-10 20:03:26,organic,mobile,/home,4,2278
SESS00000544,CUST00299,2026-06-28 10:34:41,direct,mobile,/sale,17,1980
SESS00000545,CUST00341,2025-11-15 03:11:02,affiliate,desktop,/home,8,2706
SESS00000546,CUST00285,2025-05-03 12:45:41,paid_social,mobile,/search,4,3180
SESS00000547,CUST00271,2026-03-30 18:10:09,email,mobile,/blog,1,546
SESS00000548,CUST00265,2025-09-27 12:35:44,direct,mobile,/product,2,1756
SESS00000549,CUST00432,2026-01-26 18:04:48,paid_social,mobile,/category,2,1327
SESS00000550,CUST00181,2026-06-28 21:27:30,affiliate,desktop,/sale,6,936
SESS00000551,CUST00575,2026-04-12 15:44:21,paid_search,desktop,/product,3,107
SESS00000552,CUST00192,2026-01-22 10:40:30,organic,mobile,/home,1,143
SESS00000553,CUST00562,2025-03-07 07:11:30,direct,mobile,/search,1,711
SESS00000554,CUST00343,2026-04-29 20:45:59,paid_search,mobile,/sale,2,471
SESS00000555,CUST00454,2026-02-16 13:54:50,email,tablet,/product,5,2369
SESS00000556,CUST00489,2025-04-04 15:53:03,direct,desktop,/sale,3,2464
SESS00000557,CUST00286,2026-03-01 16:08:43,organic,mobile,/sale,15,2337
SESS00000558,CUST00475,2026-02-13 07:40:19,direct,mobile,/category,4,178
SESS00000559,CUST00286,2026-03-02 02:57:51,direct,mobile,/category,4,3175
SESS00000560,CUST00586,2026-01-26 21:33:26,affiliate,mobile,/category,2,302
SESS00000561,CUST00424,2025-01-30 23:19:10,direct,mobile,/blog,7,808
SESS00000562,CUST00565,2025-02-22 23:07:25,organic,tablet,/blog,7,1748
SESS00000563,CUST00318,2026-03-21 16:25:00,affiliate,mobile,/search,10,3051
SESS00000564,CUST00155,2025-08-11 09:36:49,organic,tablet,/blog,5,1861
SESS00000565,CUST00523,2025-01-14 07:16:43,affiliate,tablet,/home,3,3239
SESS00000566,CUST00188,2025-10-16 12:59:02,paid_social,desktop,/product,1,757
SESS00000567,CUST00298,2025-09-13 23:46:13,organic,mobile,/search,2,189
SESS00000568,CUST00127,2025-05-25 03:03:57,email,desktop,/category,1,3337
SESS00000569,CUST00513,2025-01-08 12:38:04,direct,desktop,/home,1,2502
SESS00000570,CUST00198,2025-08-22 09:03:58,email,desktop,/category,1,2829
SESS00000571,CUST00497,2025-12-15 19:05:02,direct,mobile,/search,5,204
SESS00000572,CUST00091,2025-08-29 12:31:50,direct,mobile,/category,8,2872
SESS00000573,CUST00142,2026-02-18 21:28:32,paid_search,mobile,/category,3,1105
SESS00000574,CUST00303,2026-03-30 02:30:55,paid_social,mobile,/category,9,1625
SESS00000575,CUST00364,2025-11-21 00:49:06,paid_search,mobile,/blog,3,474
SESS00000576,CUST00094,2025-05-09 03:05:37,paid_search,mobile,/blog,4,516
SESS00000577,CUST00223,2025-04-30 05:55:42,direct,desktop,/category,11,3532
SESS00000578,CUST00440,2025-02-06 16:17:40,organic,tablet,/category,1,3063
SESS00000579,CUST00114,2025-09-08 21:10:03,affiliate,mobile,/category,2,333
SESS00000580,CUST00298,2025-12-26 12:09:23,paid_search,mobile,/home,3,2533
SESS00000581,CUST00323,2025-05-04 20:07:18,organic,mobile,/blog,1,2860
SESS00000582,CUST00355,2025-06-17 11:52:17,direct,desktop,/category,4,88
SESS00000583,CUST00124,2025-02-14 20:22:06,paid_search,mobile,/search,2,1663
SESS00000584,CUST00426,2026-05-14 13:32:17,paid_search,mobile,/home,10,1870
SESS00000585,CUST00135,2026-02-19 02:18:23,paid_search,mobile,/home,1,2470
SESS00000586,CUST00522,2025-03-19 09:59:54,direct,mobile,/product,11,2786
SESS00000587,CUST00068,2025-06-03 00:31:02,organic,mobile,/sale,4,556
SESS00000588,CUST00596,2025-05-06 06:14:44,paid_search,tablet,/product,2,1548
SESS00000589,CUST00019,2025-11-20 04:18:13,affiliate,mobile,/home,2,425
SESS00000590,CUST00266,2026-03-22 20:43:05,paid_search,mobile,/home,3,2725
SESS00000591,CUST00066,2025-09-26 14:30:19,organic,desktop,/category,2,399
SESS00000592,CUST00120,2025-06-18 21:03:56,affiliate,desktop,/category,1,2098
SESS00000593,CUST00371,2025-04-28 00:00:37,organic,mobile,/sale,6,476
SESS00000594,CUST00329,2026-06-08 12:46:33,paid_search,mobile,/blog,2,824
SESS00000595,CUST00125,2026-04-29 15:55:28,organic,desktop,/home,3,2639
SESS00000596,CUST00436,2025-02-02 16:21:12,paid_search,desktop,/sale,3,1826
SESS00000597,CUST00399,2025-03-18 09:59:25,paid_social,desktop,/search,1,3491
SESS00000598,CUST00212,2026-02-23 15:29:16,email,mobile,/search,20,1317
SESS00000599,CUST00592,2025-01-28 15:11:14,direct,mobile,/blog,3,2731
SESS00000600,CUST00556,2026-04-09 14:34:25,paid_search,desktop,/home,4,2962
SESS00000601,CUST00150,2025-06-11 00:36:01,paid_search,desktop,/sale,1,570
SESS00000602,CUST00060,2025-02-08 14:32:57,paid_search,mobile,/blog,2,2129
SESS00000603,CUST00039,2026-01-16 09:42:52,organic,mobile,/home,4,33
SESS00000604,CUST00159,2026-05-15 15:48:53,organic,mobile,/blog,6,1598
SESS00000605,CUST00572,2025-01-19 17:11:22,paid_social,desktop,/blog,3,234
SESS00000606,CUST00290,2026-03-15 15:34:55,direct,mobile,/category,1,2841
SESS00000607,CUST00285,2026-05-22 03:52:56,direct,desktop,/product,9,1829
